3429,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,decir,VERB,nsubj
3451,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
3455,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,mirar,VERB,obj
3467,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,hablar,VERB,nsubj
3531,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,buscar,VERB,nsubj
3540,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,guille,hombres,buscar,VERB,obj
3550,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,besar,VERB,nsubj
3600,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,guille,hombres,quejar,VERB,nsubj
3627,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,esperar,VERB,nsubj
3629,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,los,hombres,esperar,VERB,obj
3662,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,parado,ADJ,nsubj
3663,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,vestido,ADJ,amod
3694,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chavela,mujeres,explicar,VERB,nsubj
3714,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hijos,hombres,tener,VERB,obj
3737,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,primos,hombres,tener,VERB,obj
3751,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chavela,mujeres,explicar,VERB,nsubj
3783,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,guille,hombres,exclamar,VERB,nsubj
